0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:48:59 +0800] "POST /o2o/shopadmin/removeproductcategory HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:50:51 +0800] "POST /o2o/shopadmin/removeproductcategory HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:50:59 +0800] "GET /o2o/shopadmin/productcategorymanagement HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:50:59 +0800] "GET /o2o/resources/css/shop/productcategorymanagement.css HTTP/1.1" 200 327
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:50:59 +0800] "GET /o2o/resources/js/shop/productcategorylist.js HTTP/1.1" 200 3490
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:50:59 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 938
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:58:01 +0800] "GET /o2o/shopadmin/productcategorymanagement HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:58:02 +0800] "GET /o2o/resources/js/shop/productcategorylist.js HTTP/1.1" 200 3508
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:58:02 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 938
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:58:16 +0800] "POST /o2o/shopadmin/removeproductcategory HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:58:16 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 843
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:06 +0800] "GET /o2o/shopadmin/productcategorymanagement HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:06 +0800] "GET /o2o/resources/js/shop/productcategorylist.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:06 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 843
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:15 +0800] "POST /o2o/shopadmin/removeproductcategory HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:15 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 746
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:45 +0800] "GET /o2o/shopadmin/shoplist HTTP/1.1" 200 2277
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:46 +0800] "GET /o2o/resources/css/shop/shoplist.css HTTP/1.1" 200 242
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:46 +0800] "GET /o2o/resources/js/shop/shopList.js HTTP/1.1" 200 1594
0:0:0:0:0:0:0:1 - - [17/Aug/2018:11:59:46 +0800] "GET /o2o/shopadmin/getshoplist HTTP/1.1" 200 12929
0:0:0:0:0:0:0:1 - - [17/Aug/2018:12:00:56 +0800] "GET /o2o/shopadmin/productcategorymanagement HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2018:12:00:56 +0800] "GET /o2o/resources/js/shop/productcategorylist.js HTTP/1.1" 200 3522
0:0:0:0:0:0:0:1 - - [17/Aug/2018:12:00:56 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 746
0:0:0:0:0:0:0:1 - - [17/Aug/2018:12:00:59 +0800] "POST /o2o/shopadmin/removeproductcategory HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [17/Aug/2018:12:00:59 +0800] "GET /o2o/shopadmin/getproductcategorylist HTTP/1.1" 200 644
